MsgID.LOCAL_POSITION,2.4020000,-0.0115704,0.1731844,-0.1293744
MsgID.LOCAL_VELOCITY,2.4020000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957496,37.7932817,0.1290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2.6520000,0.1368137,0.1560274,-0.1570345
MsgID.LOCAL_VELOCITY,2.6520000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932830,0.1570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2.9020000,0.0092291,0.0042323,-0.1843121
MsgID.LOCAL_VELOCITY,2.9020000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932819,0.1840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,3.1520000,-0.0761101,-0.0061735,-0.2055122
MsgID.LOCAL_VELOCITY,3.1520000,0.0000071,-0.0000040,-0.0000076
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932808,0.2050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3.4020000,-0.1209299,0.0377228,-0.2158056
MsgID.LOCAL_VELOCITY,3.4020000,0.0000184,-0.0000052,0.0000318
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932804,0.2150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3.6530000,-0.0667710,0.0388921,-0.2116500
MsgID.LOCAL_VELOCITY,3.6530000,-0.0000107,-0.0000060,0.0000280
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932809,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3.9030000,0.0166534,0.0386748,-0.4317864
MsgID.LOCAL_VELOCITY,3.9030000,-0.0020315,-0.0006827,-2.0451589
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,0.4310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.0400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,4.1530000,-0.1092173,0.0389128,-1.1654156
MsgID.LOCAL_VELOCITY,4.1530000,-0.0096235,-0.0000340,-3.8775382
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932805,1.1650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-3.8700000
MsgID.LOCAL_POSITION,4.4030000,0.0887985,0.0341734,-2.1856046
MsgID.LOCAL_VELOCITY,4.4030000,-0.0023098,0.0007545,-4.4951677
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932823,2.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-4.4900000
MsgID.LOCAL_POSITION,4.6530000,0.1134915,0.0069271,-3.1621830
MsgID.LOCAL_VELOCITY,4.6530000,-0.0025162,0.0009067,-3.0109479
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932825,3.1620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-3.0100000
MsgID.LOCAL_POSITION,4.9030000,0.0169703,0.1601916,-3.5451741
MsgID.LOCAL_VELOCITY,4.9030000,-0.0023641,0.0008518,-0.4562109
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932817,3.5450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.4500000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,5.1530000,0.0384619,0.1534860,-3.3549075
MsgID.LOCAL_VELOCITY,5.1530000,0.3574731,-0.0050891,1.3603431
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932819,3.3540000
MsgID.LOCAL_VELOCITY,0.0000000,0.3500000,0.0000000,1.3600000
MsgID.LOCAL_POSITION,5.4030000,0.2172821,0.1025324,-2.9498513
MsgID.LOCAL_VELOCITY,5.4030000,1.7954956,-0.0262146,1.1144416
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932835,2.9490000
MsgID.LOCAL_VELOCITY,0.0000000,1.7900000,-0.0200000,1.1100000
MsgID.LOCAL_POSITION,5.6530000,0.9084069,0.1934294,-2.8687248
MsgID.LOCAL_VELOCITY,5.6530000,3.7804821,-0.0490700,-0.4599075
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7932897,2.8680000
MsgID.LOCAL_VELOCITY,0.0000000,3.7800000,-0.0400000,-0.4600000
MsgID.LOCAL_POSITION,5.9030000,2.0996706,0.1072511,-2.9964192
MsgID.LOCAL_VELOCITY,5.9030000,4.8182254,-0.0763232,-0.3792391
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933004,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,4.8100000,-0.0700000,-0.3700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,6.1530000,3.2507777,-0.0907893,-3.0135548
MsgID.LOCAL_VELOCITY,6.1530000,5.5632782,-0.0798743,0.1309545
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7933108,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,5.5600000,-0.0700000,0.1300000
MsgID.LOCAL_POSITION,6.4030000,4.8473411,-0.1492763,-2.9778209
MsgID.LOCAL_VELOCITY,6.4030000,6.5532136,-0.0079284,0.0683407
MsgID.GLOBAL_POSITION,0.0000000,-122.3957536,37.7933251,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,6.5500000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,6.6530000,6.7559233,0.0812465,-2.9782741
MsgID.LOCAL_VELOCITY,6.6530000,7.3879895,0.0861453,-0.0529452
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7933423,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,7.3800000,0.0800000,-0.0500000
MsgID.LOCAL_POSITION,6.9030000,8.3492403,-0.0080569,-2.9858458
MsgID.LOCAL_VELOCITY,6.9030000,6.7590942,0.0028482,-0.0075259
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7933567,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,6.7500000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,7.1530000,9.8731861,-0.1307947,-2.9870911
MsgID.LOCAL_VELOCITY,7.1530000,4.8988357,-0.0063521,-0.0006815
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7933704,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,4.8900000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,7.4030000,10.8886108,0.0843095,-2.9889596
MsgID.LOCAL_VELOCITY,7.4030000,3.3717670,0.2802289,0.0187149
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7933795,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,3.3700000,0.2800000,0.0100000
MsgID.LOCAL_POSITION,7.6540000,11.5267344,0.2627094,-2.9931979
MsgID.LOCAL_VELOCITY,7.6540000,2.6815834,1.3474448,0.0432382
MsgID.GLOBAL_POSITION,0.0000000,-122.3957489,37.7933852,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,2.6800000,1.3400000,0.0400000
MsgID.LOCAL_POSITION,7.9040000,12.2199030,0.5559515,-2.9976993
MsgID.LOCAL_VELOCITY,7.9040000,2.0427568,2.4181924,0.0725825
MsgID.GLOBAL_POSITION,0.0000000,-122.3957456,37.7933915,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,2.0400000,2.4100000,0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,8.1540000,12.6319094,1.2522179,-3.0021067
MsgID.LOCAL_VELOCITY,8.1540000,1.3023071,3.3790376,0.1162637
MsgID.GLOBAL_POSITION,0.0000000,-122.3957378,37.7933952,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,1.3000000,3.3700000,0.1100000
MsgID.LOCAL_POSITION,8.4040000,13.0420141,2.3817351,-3.0012152
MsgID.LOCAL_VELOCITY,8.4040000,0.5383669,4.2461414,0.1403766
MsgID.GLOBAL_POSITION,0.0000000,-122.3957251,37.7933989,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.5300000,4.2400000,0.1400000
MsgID.LOCAL_POSITION,8.6540000,12.9854622,3.5437140,-2.9970272
MsgID.LOCAL_VELOCITY,8.6540000,-0.2905561,5.0090952,0.1107614
MsgID.GLOBAL_POSITION,0.0000000,-122.3957120,37.7933984,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2900000,5.0000000,0.1100000
MsgID.LOCAL_POSITION,8.9040000,12.6587105,4.8609133,-2.9923477
MsgID.LOCAL_VELOCITY,8.9040000,-1.1426805,5.6653686,0.0821276
MsgID.GLOBAL_POSITION,0.0000000,-122.3956972,37.7933954,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1400000,5.6600000,0.0800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,9.1540000,12.2864799,6.3417459,-2.9871080
MsgID.LOCAL_VELOCITY,9.1540000,-2.0116618,6.2346988,0.0260726
MsgID.GLOBAL_POSITION,0.0000000,-122.3956805,37.7933921,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0100000,6.2300000,0.0200000
MsgID.LOCAL_POSITION,9.4040000,11.8775063,7.7985606,-2.9840803
MsgID.LOCAL_VELOCITY,9.4040000,-2.9467914,6.2433305,-0.0176322
MsgID.GLOBAL_POSITION,0.0000000,-122.3956642,37.7933884,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9400000,6.2400000,-0.0100000
MsgID.LOCAL_POSITION,9.6540000,11.0488310,9.1912279,-2.9807143
MsgID.LOCAL_VELOCITY,9.6540000,-3.2379251,5.0171156,-0.0469524
MsgID.GLOBAL_POSITION,0.0000000,-122.3956485,37.7933809,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2300000,5.0100000,-0.0400000
MsgID.LOCAL_POSITION,9.9040000,10.1468067,10.3241081,-2.9839118
MsgID.LOCAL_VELOCITY,9.9040000,-2.6137443,3.4903586,-0.0662018
MsgID.GLOBAL_POSITION,0.0000000,-122.3956358,37.7933728,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-2.6100000,3.4900000,-0.0600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,10.1540000,9.4590712,11.1949663,-2.9876678
MsgID.LOCAL_VELOCITY,10.1540000,-2.2057514,2.4334278,-0.0283524
MsgID.GLOBAL_POSITION,0.0000000,-122.3956260,37.7933666,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2000000,2.4300000,-0.0200000
MsgID.LOCAL_POSITION,10.4040000,8.8863993,11.7174482,-2.9914918
MsgID.LOCAL_VELOCITY,10.4040000,-3.2410734,1.7342988,-0.0081351
MsgID.GLOBAL_POSITION,0.0000000,-122.3956201,37.7933615,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2400000,1.7300000,0.0000000
MsgID.LOCAL_POSITION,10.6540000,8.1163836,12.0160093,-2.9998288
MsgID.LOCAL_VELOCITY,10.6540000,-4.2430801,0.9981534,0.0439219
MsgID.GLOBAL_POSITION,0.0000000,-122.3956167,37.7933546,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-4.2400000,0.9900000,0.0400000
MsgID.LOCAL_POSITION,10.9040000,7.0458360,12.1721716,-3.0035577
MsgID.LOCAL_VELOCITY,10.9040000,-5.0087357,0.2512465,0.1012290
MsgID.GLOBAL_POSITION,0.0000000,-122.3956150,37.7933449,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-5.0000000,0.2500000,0.1000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,11.1540000,5.5406713,12.1375570,-3.0024714
MsgID.LOCAL_VELOCITY,11.1540000,-5.7256408,-0.5304657,0.1051365
MsgID.GLOBAL_POSITION,0.0000000,-122.3956154,37.7933314,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7200000,-0.5300000,0.1000000
MsgID.LOCAL_POSITION,11.4040000,3.9968698,11.9014149,-2.9967782
MsgID.LOCAL_VELOCITY,11.4040000,-6.3303065,-1.3593016,0.1029005
MsgID.GLOBAL_POSITION,0.0000000,-122.3956180,37.7933175,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3300000,-1.3500000,0.1000000
MsgID.LOCAL_POSITION,11.6540000,2.3855865,11.4060974,-2.9877114
MsgID.LOCAL_VELOCITY,11.6540000,-6.5500584,-2.2495861,0.0238138
MsgID.GLOBAL_POSITION,0.0000000,-122.3956236,37.7933030,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-6.5500000,-2.2400000,0.0200000
MsgID.LOCAL_POSITION,11.9050000,0.8636775,10.9351902,-2.9800875
MsgID.LOCAL_VELOCITY,11.9050000,-5.4415178,-2.4397731,-0.0444200
MsgID.GLOBAL_POSITION,0.0000000,-122.3956289,37.7932893,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-5.4400000,-2.4300000,-0.0400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,12.1550000,-0.3546464,10.3470497,-2.9744184
MsgID.LOCAL_VELOCITY,12.1550000,-3.6172495,-2.0776024,-0.1123207
MsgID.GLOBAL_POSITION,0.0000000,-122.3956355,37.7932783,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6100000,-2.0700000,-0.1100000
MsgID.LOCAL_POSITION,12.4050000,-1.1666554,9.7887850,-2.9742191
MsgID.LOCAL_VELOCITY,12.4050000,-2.2237682,-1.8373806,-0.1634324
MsgID.GLOBAL_POSITION,0.0000000,-122.3956418,37.7932710,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2200000,-1.8300000,-0.1600000
MsgID.LOCAL_POSITION,12.6550000,-1.4940408,9.2021036,-2.9753270
MsgID.LOCAL_VELOCITY,12.6550000,-1.6128298,-2.7964144,-0.1570466
MsgID.GLOBAL_POSITION,0.0000000,-122.3956484,37.7932681,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6100000,-2.7900000,-0.1500000
MsgID.LOCAL_POSITION,12.9050000,-1.8086659,8.4680052,-2.9805324
MsgID.LOCAL_VELOCITY,12.9050000,-1.0681524,-3.8190696,-0.1429348
MsgID.GLOBAL_POSITION,0.0000000,-122.3956566,37.7932652,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0600000,-3.8100000,-0.1400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,13.1550000,-2.0097408,7.4565172,-2.9889910
MsgID.LOCAL_VELOCITY,13.1550000,-0.4362145,-4.7245111,-0.0903605
MsgID.GLOBAL_POSITION,0.0000000,-122.3956680,37.7932634,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4300000,-4.7200000,-0.0900000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956852,37.7932635,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.2100000,-5.5100000,0.0000000
MsgID.LOCAL_POSITION,13.4050000,-2.0058539,5.9323058,-2.9969864
MsgID.LOCAL_VELOCITY,13.4050000,0.2134470,-5.5140080,-0.0060512
MsgID.GLOBAL_POSITION,0.0000000,-122.3956997,37.7932648,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.9200000,-6.2000000,0.0400000
MsgID.LOCAL_POSITION,13.6550000,-1.8601861,4.6395073,-3.0014145
MsgID.LOCAL_VELOCITY,13.6550000,0.9254938,-6.2096491,0.0463770
MsgID.LOCAL_POSITION,13.9050000,-1.4163207,3.1179552,-3.0090098
MsgID.LOCAL_VELOCITY,13.9050000,1.7106705,-6.7065129,0.0907675
MsgID.GLOBAL_POSITION,0.0000000,-122.3957168,37.7932688,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,1.7100000,-6.7000000,0.0900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957353,37.7932724,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,2.2000000,-6.1000000,0.1600000
MsgID.LOCAL_POSITION,14.1550000,-1.0085248,1.4741518,-3.0083830
MsgID.LOCAL_VELOCITY,14.1550000,2.2036920,-6.1046400,0.1652567
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932759,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,2.0000000,-4.5100000,0.1200000
MsgID.LOCAL_POSITION,14.4050000,-0.6175960,0.0100729,-3.0043404
MsgID.LOCAL_VELOCITY,14.4050000,2.0005703,-4.5132980,0.1293308
MsgID.GLOBAL_POSITION,0.0000000,-122.3957621,37.7932822,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,1.6100000,-2.9500000,0.1100000
MsgID.LOCAL_POSITION,14.6550000,0.0781207,-0.9061614,-3.0038853
MsgID.LOCAL_VELOCITY,14.6550000,1.6135536,-2.9551752,0.1147390
MsgID.GLOBAL_POSITION,0.0000000,-122.3957688,37.7932848,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,1.1000000,-1.5400000,0.0900000
MsgID.LOCAL_POSITION,14.9050000,0.3622643,-1.5028385,-3.0001662
MsgID.LOCAL_VELOCITY,14.9050000,1.1098112,-1.5425169,0.0957131
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957697,37.7932855,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.5500000,-0.2000000,0.0400000
MsgID.LOCAL_POSITION,15.1550000,0.4461479,-1.5808833,-2.9950879
MsgID.LOCAL_VELOCITY,15.1550000,0.5580833,-0.2096773,0.0413811
MsgID.GLOBAL_POSITION,0.0000000,-122.3957698,37.7932857,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,1.0000000,0.0100000
MsgID.LOCAL_POSITION,15.4060000,0.4691852,-1.5918003,-2.9913142
MsgID.LOCAL_VELOCITY
